track_uri,artist_uri,dan,ene,aco,val,artist_genres
spotify:track:3W27917HnIVfrCy65MpSy8,spotify:artist:6RYL23LcRDKUTM5DTP5yHR,0.535,0.837,0.113,0.0502,chill breakcore
spotify:track:0BIdtZ1RdHNAm1aJxbfyNk,spotify:artist:4yql3diaCYkv88Xrh7rwVl,0.548,0.31,0.561,0.0875,
spotify:track:0MsO4gI9GoAiny07RvAtGO,spotify:artist:4W8mN8yzyYoeZW39XjAYpD,0.301,0.784,0.475,0.344,new weird america
spotify:track:3P6BXQDPXeSR890gP7noMk,spotify:artist:7t8sK02zmZ9f6e6eJA9oSJ,0.232,0.931,0.0000227,0.676,nyc indie rock
spotify:track:7kyiHjkFdmHcYcIJtFAdaF,spotify:artist:32zeX1IoVKAGWMyy1isKUq,0.445,0.591,0.319,0.0774,"chill dream pop,indie garage rock,indie pop,indie surf"
spotify:track:6FBzhcfgGacfXF3AmtfEaX,spotify:artist:57vWImR43h4CaDao012Ofp,0.414,0.473,0.663,0.409,afrofuturism
spotify:track:3VJonBmEOOfXXfKRdmpBbG,spotify:artist:5szilpXHcwOqnyKLqGco5j,0.71,0.393,0.304,0.446,"atlanta indie,indie pop"
spotify:track:2cb6PIuNqVVGGV8fj0f4SJ,"spotify:artist:3vVDncwsr2d6svvsH8WVYO, spotify:artist:68Cpa6Nd9U6AeS89J5Nk1t",0.304,0.337,0.31,0.0578,
spotify:track:2gbMPBrBVj3CuNTLp2dHYs,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,0.546,0.64,0.0438,0.63,"chicago rap,hip hop,rap"
spotify:track:4IlOyxGATYUp7YVy5zrSW8,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,0.467,0.655,0.245,0.0627,"chicago rap,hip hop,rap"
spotify:track:56JwgcQcxo08w7YXrBzrA5,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,0.477,0.713,0.0984,0.113,"chicago rap,hip hop,rap"
spotify:track:4ZeTsLBK2xPCcaQAZ3uXgG,spotify:artist:1ky3oGuE5XOsOzqiFEGwqR,0.448,0.683,0.0055,0.453,"afrofuturism,british jazz"
spotify:track:4MrZbXGnFCjSEAgK2jw7Bh,spotify:artist:68QrYcai9SQxFok5yhKzIW,0.44,0.382,0.602,0.0444,"american post-rock,chicago indie"
spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:4frXpPxQQZwbCu3eTGnZEw",0.741,0.913,0.00343,0.643,"alternative hip hop,modern rock,rock,afrofuturism,escape room,indie soul"
spotify:track:1DMEzmAoQIikcL52psptQL,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.646,0.648,0.71,0.466,viral pop
spotify:track:0Y9D1Bc4fAkeZnVsGKdij6,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.305,0.715,0.105,0.29,viral pop
spotify:track:39oeKRgsLeynDIbWuXyA47,"spotify:artist:3MZsBdqDrRTJihTHQrO6Dq, spotify:artist:5vSQUyT33qxr1xAX2Tkf3A",0.9,0.316,0.684,0.844,"viral pop,cloud rap,experimental hip hop,instrumental hip hop,psychedelic hip hop"
spotify:track:1X8YgRhzbdXb1vZNLUTn9g,"spotify:artist:3MZsBdqDrRTJihTHQrO6Dq, spotify:artist:6DIUUnQRMBTkigLlsAxblR, spotify:artist:6y80I9YZi4DOpbaSUlL725",0.44,0.242,0.719,0.0446,"viral pop,abstract beats,downtempo,electronica,future garage,glitch,instrumental hip hop,wonky"
spotify:track:4sbtM9ORGwmxGkXfctXbJq,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.809,0.483,0.8,0.715,viral pop
spotify:track:48x8fBWfyeSMzLl5gbsjr9,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.66,0.596,0.163,0.0757,viral pop
spotify:track:4wJ8dJKBAxdDe5cUx8K779,"spotify:artist:3MZsBdqDrRTJihTHQrO6Dq, spotify:artist:6Xgp2XMz1fhVYe7i6yNAax",0.716,0.515,0.618,0.383,"viral pop,melodic rap,rap,trap"
spotify:track:0qpSvzE0Rws3gVZNZCf04v,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.388,0.52,0.257,0.196,viral pop
spotify:track:6HHytHLXLX8QfWTtGfFSvH,"spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:2RdwBSPQiwcmiDo9kixcl8",0.892,0.628,0.169,0.676,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,dance pop,pop"
spotify:track:2RpxhIJXbCpxyAR4S0nMSJ,spotify:artist:3OVQgOlJeDxBOO5CKJ8l4n,0.66,0.045,0.924,0.526,
spotify:track:1FWoak0OgTq1jrYfRKfXsj,spotify:artist:56OjNTX2bkrdGcB0staUOV,0.606,0.466,0.659,0.511,bedroom pop
spotify:track:3NivHilTTTs8SQwp51yG0X,spotify:artist:18Eu7uJEMPWwwt1QUdCglQ,0.283,0.782,0.0189,0.0807,
spotify:track:2CzeD1R8Mt4QEUf9M3lY7I,spotify:artist:7COP1HCvVq1cIpZcLQYoNe,0.468,0.276,0.895,0.0721,small room
spotify:track:1B0BQaSRHxhI0AUlItY3LK,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,0.893,0.482,0.549,0.53,"pop,r&b en espanol"
spotify:track:4J8rl3iuh7Dw9F0JI3OJKt,spotify:artist:7rSMEcqv4Ez0OLgJKDjrvq,0.419,0.0596,0.977,0.168,"chiptune,indie game soundtrack"
spotify:track:0KnvToS92AMDTaB0f0FIwf,spotify:artist:5W10uJRsbt9bROJDKoI1Wn,0.35,0.376,0.761,0.0543,"alternative r&b,art pop,indie soul,la pop"
spotify:track:7JONeaUwRAPZvrXBrhGq4E,spotify:artist:7qrEXiLLnWkkYHhadZ1Oij,0.58,0.552,0.112,0.501,"bubblegrunge,indie pop"
spotify:track:5NvBaJIjL2ddTEI3QWb7tj,spotify:artist:2DzfwBlRGSLXCXgAKN6EFv,0.445,0.696,0.00132,0.249,australian indie
spotify:track:4aF7QW6ZxwCIxXypH695Q7,spotify:artist:3bfSaJqEYosPcdoCN06G3P,0.317,0.916,0.0572,0.286,"bubblegrunge,diy emo"
spotify:track:7JlKHVDLzFUoQNoHMiVSYN,spotify:artist:5Nh23Cc5QHoriAWZxASt6K,0.345,0.552,0.894,0.39,
spotify:track:5zsHmE2gO3RefVsPyw2e3T,"spotify:artist:1QvK8bFc2WREH4LDlJcJbi, spotify:artist:1wqW0IQWC7V7jktcjVHID6",0.701,0.755,0.00363,0.116,"nyc rap,pop dance"
spotify:track:6VS7wKwtvL2FvTupYSWZ9e,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,0.759,0.6,0.145,0.458,"pop rap,portland hip hop,rap,underground hip hop"
spotify:track:6V81K1OcvYgHEnCA6A2Qx9,"spotify:artist:6I3MElirhT5t6Kf7p0hGk9, spotify:artist:3y2cIKLjiOlp1Np37WiUdH",0.728,0.727,0.0128,0.891,"alternative r&b,pop rap"
spotify:track:0vkzRCT7wzqWCFJw5TN1MQ,"spotify:artist:2rhFzFmezpnW82MNqEKVry, spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ, spotify:artist:6AMd49uBDJfhf30Ak2QR5s, spotify:artist:1Sz0VZ2PxcZPD2qRIX9GSK",0.871,0.751,0.00403,0.788,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,atl hip hop,pop r&b,pop rap,r&b,rap,trap,new jersey underground rap,trap queen,queens hip hop"
spotify:track:2H881m3JRA8lpuuwaQL6zy,spotify:artist:7kFfY4UjNdNyaeUgLIEbIF,0.614,0.682,0.387,0.566,"detroit hip hop,r&b,trap,trap queen"
spotify:track:5SZ6zX4rOrEQferfFC2MfP,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,0.653,0.73,0.0114,0.894,"album rock,classic rock,hard rock,rock"
spotify:track:3BpUZB0tw4zNmG3Iw1mclL,spotify:artist:4wXchxfTTggLtzkoUhO86Q,0.652,0.669,0.122,0.769,"art pop,bubblegrunge,indie pop,indie rock,small room"
spotify:track:76IQqEFITEWm8z8NDUrczh,spotify:artist:3QlcbYYaeNIKpVFxci9Rs1,0.754,0.449,0.917,0.736,
spotify:track:1XySZQsOHEHFSiFAmX5LzA,spotify:artist:2PmIyxmEFsNfQJjEifPDZC,0.374,0.899,0.00114,0.524,english indie rock
spotify:track:3GPUHAJ9xvGGmikefENhgi,spotify:artist:1DhiWyne1hHwVHTti49o40,0.482,0.542,0.0211,0.744,
spotify:track:7eB1KFJ9BeDVyPxHTAy0AZ,spotify:artist:7Jc4sKtoPlx4K6JON5QeVu,0.31,0.449,0.00136,0.252,
spotify:track:75sY57tZP8oKumiWr66NTS,spotify:artist:4pOU5L3kyzl3mOup7X0Xxp,0.285,0.821,0.00075,0.159,"chill breakcore,glitchbreak"
spotify:track:2LawezPeJhN4AWuSB0GtAU,spotify:artist:3IYUhFvPQItj6xySrBmZkd,0.741,0.697,0.0664,0.774,"album rock,classic rock,country rock,mellow gold,rock,southern rock,swamp rock"
spotify:track:0FroaFT3KTmEmEt16cHTiT,spotify:artist:3f6QhdjAcJAkqQEnikPnz6,0.521,0.888,0.0000272,0.0542,chill breakcore
spotify:track:0WLw2xoTkQNlbMQxTG7Tyv,spotify:artist:73dudJ9j0HStIhJDU8MjMI,0.577,0.347,0.656,0.564,bedroom pop
spotify:track:4KIiz3S67P1ROk67Ydjbsc,spotify:artist:6lHO1eGthNnos9KP2BH0cG,0.554,0.585,0.0116,0.572,"bedroom pop,uk contemporary r&b"
spotify:track:77VHb191LLkpsYJTS2cgEc,spotify:artist:4pRlsLqOBsPKbTr4aSAe2y,0.733,0.93,0.175,0.691,"nerdcore,sped up"
spotify:track:1iJDsSrrVM1GrToPOMnq0e,spotify:artist:5mlbvTfWUOfDrUIK6dkNzv,0.487,0.919,0.00000915,0.571,alt z
spotify:track:3RmBtdsY1r6cIoQO7xk9ZV,spotify:artist:1BWtQmbjRgQ6YaEIizJ5Pe,0.484,0.339,0.651,0.184,indie anthem-folk
spotify:track:5Oyh9x69QS9H4gkk8r4Tns,spotify:artist:1gZm7WtVj8XuaRWeN0Ft6s,0.696,0.948,0.0364,0.0747,speedrun
spotify:track:6XHikJpK06NoXaFwkH4tPL,spotify:artist:6d4jrmreCmsenscuieJERc,0.48,0.439,0.39,0.152,"hopebeat,pov: indie"
spotify:track:5PX4uS1LqlWEPL69phPVQQ,"spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:0SwO7SWeDHJijQ3XNS7xEE, spotify:artist:57dN52uHvrHOxijzpIgu3E, spotify:artist:77AiFEVeAVj2ORpC85QVJs",0.722,0.687,0.00949,0.619,"hip hop,ohio hip hop,pop rap,rap,alternative rock,indie rock,indietronica,modern rock,rock,brooklyn indie,indietronica,edm,electro house,pop dance"
spotify:track:1NuIntcQzecQcmw1DRqRxc,spotify:artist:7AfmYGPRYiNkwKfV8LrqLd,0.52,0.574,0.00693,0.542,
spotify:track:3iK5q2qCdlKEJOYpaNrDXZ,spotify:artist:68l2i6GeNtwQlhKS59u5bu,0.376,0.0436,0.983,0.224,"bebop,contemporary post-bop,cool jazz,jazz,jazz saxophone"
spotify:track:5wJ9sSG7NItwu34jMnyxqa,spotify:artist:0NB5HROxc8dDBXpkIi1v3d,0.665,0.788,0.142,0.63,"indie pop,modern alternative pop"
spotify:track:18VTnY6LqcUH0gij9r7AfW,spotify:artist:5momCJTdVuC4H9xHhYkaiK,0.407,0.644,0.681,0.0999,"american shoegaze,grave wave,transpop"
spotify:track:0t5YT2Rg0Sfu58czHRY8De,"spotify:artist:33FWu1JTA73HpPE2tBiwNX, spotify:artist:1N8Y4kaIF0ktxmylgsvUiY",0.445,0.359,0.49,0.0797,"lo-fi chill,lo-fi chill"
spotify:track:3JYeHMyoFPwCztn5PBIm01,spotify:artist:1rfYzEJpmnmhVM1V6LUHTQ,0.605,0.779,0.272,0.812,
spotify:track:6HJszgJO19tAKff7X40ggp,spotify:artist:2xvtxDNInKDV4AvGmjw6d1,0.741,0.406,0.0271,0.668,"cloud rap,drain,glitchcore,underground hip hop"
spotify:track:6u7jPi22kF8CTQ3rb9DHE7,"spotify:artist:7jVv8c5Fj3E9VhNjxT4snq, spotify:artist:60rpJ9SgigSd16DOAG7GSa",0.878,0.619,0.0533,0.639,"lgbtq+ hip hop,country rock"
spotify:track:1ERLLeRI6OPyIwPz3o9QPP,spotify:artist:2N2EFVDEbp2JB8ulEUVIxp,0.69,0.73,0.00284,0.574,"australian garage punk,australian indie,australian surf rock,brisbane indie"
spotify:track:5ftdTvmQjjsL23t7jxADfI,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c,0.689,0.617,0.0918,0.682,pov: indie
spotify:track:5ALXnc1yGpGSH4OHDg0xqR,spotify:artist:3RthMq3xfDQZl80cMEg1JQ,0.663,0.898,0.019,0.752,"bay area indie,hopebeat,indie poptimism,indie rockism"
spotify:track:6MEDfjHxnVNcYmHe3mM6L2,spotify:artist:2h93pZq0e7k5yf4dywlkpM,0.479,0.558,0.227,0.8,"lgbtq+ hip hop,neo soul"
spotify:track:0725YWm6Z0TpZ6wrNk64Eb,"spotify:artist:2h93pZq0e7k5yf4dywlkpM, spotify:artist:3A5tHz1SfngyOZM2gItYKu",0.739,0.419,0.219,0.58,"lgbtq+ hip hop,neo soul,alternative hip hop,drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop"
spotify:track:4QhWbupniDd44EDtnh2bFJ,spotify:artist:2h93pZq0e7k5yf4dywlkpM,0.4,0.65,0.0118,0.15,"lgbtq+ hip hop,neo soul"
spotify:track:2pMPWE7PJH1PizfgGRMnR9,spotify:artist:2h93pZq0e7k5yf4dywlkpM,0.359,0.367,0.738,0.104,"lgbtq+ hip hop,neo soul"
spotify:track:2VrOrpMi5tyjs6sRYd5bPK,spotify:artist:4wYk01oPJNfaEssVFL46oQ,0.606,0.878,0.0134,0.436,"indie poptimism,modern alternative rock,modern rock"
spotify:track:2HMUgUyUJuaQuFLIcp1lmA,spotify:artist:4wYk01oPJNfaEssVFL46oQ,0.76,0.674,0.231,0.797,"indie poptimism,modern alternative rock,modern rock"
spotify:track:2QqaJDUOppTtjJLhTMNN5R,spotify:artist:4wYk01oPJNfaEssVFL46oQ,0.687,0.949,0.0192,0.757,"indie poptimism,modern alternative rock,modern rock"
spotify:track:0XoGin3sawtB2HmME0Ikn3,spotify:artist:4wYk01oPJNfaEssVFL46oQ,0.67,0.741,0.0833,0.579,"indie poptimism,modern alternative rock,modern rock"
spotify:track:7FJCLWS8BDuSkA6aPiZUfF,spotify:artist:4wYk01oPJNfaEssVFL46oQ,0.477,0.276,0.965,0.402,"indie poptimism,modern alternative rock,modern rock"
spotify:track:08unC8N1V1dEcqiyi06g6W,spotify:artist:46auOkH1pk28rWrSoUNhLo,0.491,0.549,0.811,0.48,"alternative country,queer country"
spotify:track:51DeUqNmwA9rlmDCdW2eN6,spotify:artist:6Sj7Arx0sQvCZVE2m7bcmQ,0.171,0.28,0.863,0.0447,"hardvapour,utopian virtual,vaporwave"
spotify:track:3aqO6e7S7DvglJcRQDsFUf,spotify:artist:4SRfNw2XFI7mSbcGWYV3Av,0.364,0.107,0.99,0.129,
spotify:track:7sGlmEjFjA4EPOnKkzmqNF,spotify:artist:3QwRBjTeM46BQmREpCiL6f,0.581,0.639,0.231,0.268,
spotify:track:2HnMhvOVA1FK8C61nMhJEj,spotify:artist:0gLjJuczGWhqKVMmVpIT52,0.651,0.664,0.206,0.559,"alternative emo,chill dream pop,dreamo,emo"
spotify:track:3D5vEz9p6xU9Xo2gRcCTF6,spotify:artist:0gLjJuczGWhqKVMmVpIT52,0.651,0.583,0.375,0.72,"alternative emo,chill dream pop,dreamo,emo"
spotify:track:6TFUZ8Bt1brEwomY90SKXi,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,0.629,0.823,0.35,0.397,"chillwave,hypnagogic pop,indie soul,indietronica"
spotify:track:11IyNk8uSeu54YQnSbtY6N,"spotify:artist:7ibAWtDtmEfaVhc1FJ3Vl9, spotify:artist:67nwj3Y5sZQLl72VNUHEYE",0.487,0.676,0.0296,0.497,"pop r&b,r&b,pop rap,r&b,rap,southern hip hop,trap"
spotify:track:1qfBvt5NoEv7rQD9yzXVsk,"spotify:artist:42i1K4n41jrf6DuIOQW1BY, spotify:artist:443lQ0EOx9Z5gvEmBrp6el",0.756,0.659,0.143,0.571,"chill abstract hip hop,indie hip hop"
spotify:track:7EVfkRGxl5VVomgkOQgBNI,spotify:artist:6txVXvr3AUo8DwygF77cah,0.493,0.771,0.0049,0.325,chill breakcore
spotify:track:1gucAozvp6mryKd2ZoIuLH,spotify:artist:6txVXvr3AUo8DwygF77cah,0.524,0.95,0.000786,0.0399,chill breakcore
spotify:track:4sbsJMnW6k7TuLhVmodlFx,spotify:artist:0qu422H5MOoQxGjd4IzHbS,0.561,0.896,0.000255,0.447,"art pop,escape room,experimental pop,experimental r&b,hypnagogic pop"
spotify:track:4L9XDFt4j2x08mzk5fkwOA,"spotify:artist:7rsBReXv6wZK0s0nGN3yzF, spotify:artist:6Xl8EnIFFMVEcmI5dfRtP1",0.598,0.463,0.142,0.7,jacksonville indie
spotify:track:01bcq5vB1kYrDBSTjEbBk5,spotify:artist:0zqkC2avtnLE51BUOhuV21,0.26,0.727,0.318,0.0382,"chill breakcore,glitchbreak"
spotify:track:3aqyKpbtt3b2WFpkCL4oDP,spotify:artist:39aHfpm3ax0xHfg41pXwPT,0.775,0.31,0.207,0.192,
spotify:track:4dcFvecNDIhZ9CZ4XeyBNo,spotify:artist:07VKGw5BhunkwMnvz71Z1h,0.282,0.898,0.0295,0.332,"5th wave emo,midwest emo,pittsburgh indie,pittsburgh indie rock"
spotify:track:6lbLn5iL2NBJnbib7bTXMn,spotify:artist:32zeX1IoVKAGWMyy1isKUq,0.192,0.952,0.00164,0.262,"chill dream pop,indie garage rock,indie pop,indie surf"
spotify:track:2QWiLP3WiFMtmJ08nUTWUC,spotify:artist:3qAPxVwIQRBuz5ImPUxpZT,0.423,0.836,0.00498,0.446,"latin alternative,latin rock,musica aragonesa,rock en espanol,spanish rock"
spotify:track:7AUXScBeRD7EXEFOsglJag,spotify:artist:2A1dxDBORVkkbHJDVDOhed,0.871,0.434,0.0859,0.44,indie hip hop
spotify:track:202lm9YX5WmAac83tOGlVn,spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,0.559,0.157,0.887,0.348,"r&b,uk contemporary r&b"
spotify:track:2aPTvyE09vUCRwVvj0I8WK,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,0.721,0.707,0.181,0.743,"east coast hip hop,hip hop,rap"
spotify:track:7tp8t9kWlD2V5ow5clJOcB,spotify:artist:53LVoipNTQ4lvUSJ61XKU3,0.448,0.466,0.00712,0.0394,"downtempo,instrumental post-rock,japanese post-rock,post-rock"
spotify:track:6BTrueIuzJ8fyk4GFiaowb,spotify:artist:39kuwM2oBNmrM3kEYVmk2X,0.448,0.739,0.145,0.147,"chill breakcore,glitchbreak"
spotify:track:3sWCW2ea1ZP3txLxJHElTO,spotify:artist:39kuwM2oBNmrM3kEYVmk2X,0.491,0.799,0.0723,0.337,"chill breakcore,glitchbreak"
spotify:track:7heZWeEbvlX3bvdsDQoJA1,spotify:artist:2BugRvdm3aasWYT3VthewW,0.616,0.598,0.283,0.238,
spotify:track:3NjJwN14FiO6uQpBHbWcSP,"spotify:artist:3fmMaLC5jjf2N4EC2kTx0u, spotify:artist:6PDLwWvgYNMfBRLqC1h5cJ, spotify:artist:07d5etnpjriczFBB8pxmRe",0.823,0.583,0.48,0.507,"australian dance,australian indie,downtempo,escape room,alternative r&b,cali rap,canadian hip hop,alternative r&b,chicago rap"
spotify:track:6pWgRkpqVfxnj3WuIcJ7WP,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,0.18,0.226,0.951,0.048,"german soundtrack,orchestral soundtrack,soundtrack"
spotify:track:5GQizQBj0KxTUgd3ZRzaRE,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,0.0631,0.123,0.704,0.0284,"german soundtrack,orchestral soundtrack,soundtrack"
spotify:track:72zEF3QM6oDVu9u1SHwDzK,spotify:artist:4Y3ctZWgKkurt1T1D7RYyv,0.712,0.695,0.0231,0.377,"japanese math rock,japanese post-rock"
spotify:track:02zl70OiiAHt4Ph2mT5tYu,spotify:artist:62U36LEen0wpm8L5q68iVu,0.454,0.596,0.21,0.195,
spotify:track:0aZgW8Nzg38hN00pEFyIEj,spotify:artist:072QZuLtCqlAesYnOGY7lN,0.798,0.557,0.0186,0.526,meme rap
spotify:track:6ewQE1dNPv9qqlnB1CxrvM,spotify:artist:5INjqkS1o8h1imAzPqGZBb,0.25,0.942,0.0815,0.822,"australian psych,modern rock,neo-psychedelic,rock"
spotify:track:6IM45SqAURH6PrvziDs1RQ,spotify:artist:5INjqkS1o8h1imAzPqGZBb,0.516,0.871,0.553,0.17,"australian psych,modern rock,neo-psychedelic,rock"
spotify:track:0LtOwyZoSNZKJWHqjzADpW,spotify:artist:5INjqkS1o8h1imAzPqGZBb,0.303,0.9,0.0277,0.491,"australian psych,modern rock,neo-psychedelic,rock"
spotify:track:6qZjm61s6u8Ead9sWxCDro,spotify:artist:5INjqkS1o8h1imAzPqGZBb,0.598,0.553,0.562,0.533,"australian psych,modern rock,neo-psychedelic,rock"
spotify:track:1CdM0jOwHOvO1kREj87vQf,"spotify:artist:2ayNSoKPCRAfjp6hQ76hRu, spotify:artist:3MWmXactZSRdJ9vvjMIiVc",0.795,0.791,0.481,0.894,"latin pop,pop venezolano,reggaeton,trap latino,urbano latino,musica duranguense"
spotify:track:7uLcAtK3z0MUDXTLd0lNAU,spotify:artist:49xeZQkZtyvt4xAuZCKYwk,0.431,0.989,0.0064,0.327,"chill breakcore,glitchbreak"
spotify:track:6AJMfsP3XM2Y7xN8LHmoEl,spotify:artist:49xeZQkZtyvt4xAuZCKYwk,0.509,0.992,0.193,0.285,"chill breakcore,glitchbreak"
spotify:track:0iW299Y3Vs8hawWYLwnQrS,spotify:artist:49xeZQkZtyvt4xAuZCKYwk,0.576,0.965,0.000749,0.288,"chill breakcore,glitchbreak"
spotify:track:64xV3lypoVqZArZdtgcjLm,spotify:artist:49xeZQkZtyvt4xAuZCKYwk,0.395,0.956,0.0108,0.302,"chill breakcore,glitchbreak"
spotify:track:3xUoFmauSdcqntvnmc39XZ,spotify:artist:2jbd7OqeJJd1hz81vOXwwW,0.753,0.461,0.496,0.897,modern indie pop
spotify:track:4pVIPBplQRoGOh7CXA67Jy,spotify:artist:5TiNqw4vwGRbgYcst8tEsk,0.617,0.65,0.0469,0.601,
spotify:track:1vvnYpYEMVB4aq9I6tHIEB,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,0.701,0.485,0.367,0.496,"conscious hip hop,hip hop,north carolina hip hop,rap"
spotify:track:6QNtDZrLQplW6FIiQUj1xf,spotify:artist:2Nj4ggzoUqfVAiE9sVRmSo,0.647,0.675,0.462,0.267,dutch r&b
spotify:track:4BbXg5wQqVNPbVEGpjsVnv,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,0.494,0.723,0.0192,0.152,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock"
spotify:track:3kMrazSvILsgcwtidZd1Qd,spotify:artist:3K2zB87GZv1krx031en5VA,0.674,0.882,0.000441,0.682,"alternative dance,electropop,indietronica,neo-synthpop"
spotify:track:0CvaOecRnYE1fyErhpXgbK,"spotify:artist:13iQ9ZfyvF0fJPpT9uVzfi, spotify:artist:5r6AkaWwQMMkRBEaaM8AFS",0.686,0.195,0.841,0.129,"aesthetic rap,dream plugg,lo-fi chill,sad lo-fi"
spotify:track:3bvDG7rviJPGSg4eJm4pz9,"spotify:artist:4GKRKf0FAK4nLtmL3u3JQ9, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy",0.683,0.755,0.042,0.584,"indie pop rap,kansas hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:3tktjJoPkfnVIGmu6yoSpJ,spotify:artist:6sHCvZe1PHrOAuYlwTLNH4,0.619,0.603,0.00824,0.697,"bedroom pop,indie poptimism,pov: indie"
spotify:track:6Oni5ZgLBuG1Kq4M0n0bHY,"spotify:artist:6sHCvZe1PHrOAuYlwTLNH4, spotify:artist:17AzVUojwowpyQWX52piEd",0.745,0.569,0.0892,0.774,"bedroom pop,indie poptimism,pov: indie"
spotify:track:3TwMQo7WPyoYZ21zWp44Dk,"spotify:artist:4ZonAe7RftZZ4ef3KGWsum, spotify:artist:4Ftwh9jbc8vaM02VvaP5o6, spotify:artist:1X30Gb0z3SQBIZXdhSPQGO",0.535,0.724,0.0245,0.211,
spotify:track:1RSxrPug3ANChEZGiV8ZwE,"spotify:artist:4ZonAe7RftZZ4ef3KGWsum, spotify:artist:03hSZAtyBlgYcfb02Nhh6q",0.63,0.805,0.0423,0.565,"chill abstract hip hop,hyperpop"
spotify:track:1imPlOaDrZt1t6f7kJMcEt,spotify:artist:4ZonAe7RftZZ4ef3KGWsum,0.687,0.684,0.0295,0.561,
spotify:track:4gd3uyHtbSLGils5c8KprY,spotify:artist:4ZonAe7RftZZ4ef3KGWsum,0.503,0.827,0.0767,0.237,
spotify:track:2cDCojn6uIBM6A5xTAbl3H,"spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:4XqfpACObRB5AsBcUYjL8X",0.487,0.729,0.0538,0.217,"conscious hip hop,hip hop,rap,west coast rap,g funk,west coast rap"
spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,0.669,0.485,0.123,0.261,"conscious hip hop,hip hop,rap,west coast rap"
spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,"spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB",0.631,0.791,0.0545,0.123,"conscious hip hop,hip hop,rap,west coast rap,east coast hip hop,gangster rap,hip hop,pop rap,rap"
spotify:track:2Ss7eZJNHWyyLaCGdp6tac,spotify:artist:5dJDadRqAmqc06tD2KRSDO,0.543,0.171,0.966,0.473,
spotify:track:6ilAaPHhxDFaaNS65fzQwF,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,0.526,0.489,0.153,0.53,"australian psych,double drumming,microtonal,neo-psychedelic"
spotify:track:0Q9V4PzXHIVivhNaDCDdgM,spotify:artist:7ozJQZmUWsjGabAMzVMzPq,0.521,0.254,0.651,0.0736,lo-fi indie
spotify:track:7y81xCrjzEDA5DLKfIT0h8,spotify:artist:7dIpKWlEeAljA20vFJ82RD,0.391,0.43,0.572,0.332,"pov: indie,weirdcore"
spotify:track:6x93hzBoL7HpirMN2P48co,spotify:artist:5XQRfs0gXs30aWUn1Umves,0.469,0.697,0.0127,0.362,alternative r&b
spotify:track:2fmXnPfzguSp3zKDibCBgv,spotify:artist:05YVYeV4HxYp5rrWalvuE1,0.734,0.64,0.00606,0.868,soul jazz
spotify:track:5ghFbwhZ3zySF7CkXL9XAK,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,0.339,0.854,0.00144,0.675,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock"
spotify:track:4odMw0bAPDR7kSwb15r7S7,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,0.262,0.636,0.161,0.18,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock"
spotify:track:3Yq9YH03a465fC7KniT8xL,spotify:artist:39kuwM2oBNmrM3kEYVmk2X,0.374,0.83,0.00022,0.132,"chill breakcore,glitchbreak"
